ticket_id,category,priority,created_at,resolution_hours
TCK01848,Software,Low,2024-06-09 05:00:00,10.37
TCK01849,Printer,Low,2024-05-22 16:00:00,3.53
TCK01850,Network,Low,2024-01-12 15:00:00,38.69
TCK01851,Software,High,2024-04-30 09:00:00,13.15
TCK01852,Hardware,Medium,2024-04-13 01:00:00,27.44
TCK01853,Access/Permissions,Medium,2024-01-01 20:00:00,7.98
TCK01854,Network,Medium,2024-06-02 06:00:00,20.07
TCK01855,Email,Medium,2024-06-18 01:00:00,4.47
TCK01856,Network,Medium,2024-03-21 23:00:00,25.64
TCK01857,Printer,Medium,2024-06-19 18:00:00,10.61
TCK01858,Software,Low,2024-04-27 08:00:00,17.32
TCK01859,Access/Permissions,High,2024-06-25 13:00:00,7.66
TCK01860,Network,Medium,2024-03-26 17:00:00,11.94
TCK01861,Software,Medium,2024-04-24 09:00:00,12.44
TCK01862,Software,Low,2024-04-18 03:00:00,14.01
TCK01863,Network,Medium,2024-02-02 04:00:00,17.4
TCK01864,Network,Low,2024-02-11 15:00:00,18.52
TCK01865,Network,Medium,2024-02-01 03:00:00,18.94
TCK01866,Printer,Medium,2024-03-08 07:00:00,14.19
TCK01867,Network,High,2024-01-10 00:00:00,9.64
TCK01868,Access/Permissions,Low,2024-03-20 00:00:00,4.72
TCK01869,Software,High,2024-01-09 03:00:00,17.09
TCK01870,Network,Low,2024-05-30 00:00:00,32.48
TCK01871,Network,Critical,2024-04-11 22:00:00,10.28
TCK01872,Network,Medium,2024-03-31 21:00:00,15.41
TCK01873,Email,Low,2024-01-27 04:00:00,7.36
TCK01874,Email,Medium,2024-02-29 05:00:00,1.42
TCK01875,Access/Permissions,High,2024-04-09 19:00:00,10.93
TCK01876,Access/Permissions,Medium,2024-03-15 16:00:00,4.29
TCK01877,Software,Medium,2024-06-19 16:00:00,12.54
TCK01878,Network,Low,2024-05-21 08:00:00,17.63
TCK01879,Access/Permissions,Medium,2024-05-16 09:00:00,7.54
TCK01880,Network,Medium,2024-03-04 09:00:00,13.43
TCK01881,Network,High,2024-06-26 12:00:00,28.11
TCK01882,Software,Medium,2024-05-01 17:00:00,25.22
TCK01883,Access/Permissions,Low,2024-05-12 19:00:00,1.94
TCK01884,Software,Medium,2024-05-05 08:00:00,6.38
TCK01885,Network,Critical,2024-01-26 11:00:00,66.32
TCK01886,Printer,Low,2024-01-14 07:00:00,9.8
TCK01887,Network,Medium,2024-04-08 11:00:00,31.81
TCK01888,Printer,Medium,2024-03-15 02:00:00,8.31
TCK01889,Printer,High,2024-04-01 12:00:00,13.38
TCK01890,Software,Low,2024-02-10 05:00:00,3.53
TCK01891,Access/Permissions,Critical,2024-02-16 22:00:00,2.2
TCK01892,Hardware,Low,2024-05-21 20:00:00,27.48
TCK01893,Access/Permissions,Medium,2024-06-17 21:00:00,3.21
TCK01894,Network,Low,2024-06-27 17:00:00,52.79
TCK01895,Printer,Low,2024-01-25 15:00:00,9.51
TCK01896,Network,Low,2024-01-13 15:00:00,19.99
TCK01897,Access/Permissions,Medium,2024-04-27 23:00:00,6.14
TCK01898,Software,Low,2024-02-27 16:00:00,6.2
TCK01899,Printer,Medium,2024-04-27 01:00:00,6.33
TCK01900,Software,Medium,2024-05-06 15:00:00,18.01
TCK01901,Software,Medium,2024-06-22 21:00:00,10.5
TCK01902,Network,Low,2024-01-16 09:00:00,34.0
TCK01903,Software,Medium,2024-05-01 02:00:00,2.94
TCK01904,Software,Critical,2024-05-25 11:00:00,8.12
TCK01905,Access/Permissions,High,2024-01-25 13:00:00,4.34
TCK01906,Network,Low,2024-04-06 12:00:00,13.44
TCK01907,Network,Medium,2024-01-11 08:00:00,15.0
TCK01908,Access/Permissions,Medium,2024-01-16 15:00:00,10.67
TCK01909,Access/Permissions,Low,2024-01-15 01:00:00,3.14
TCK01910,Software,Medium,2024-05-30 11:00:00,30.54
TCK01911,Access/Permissions,Low,2024-03-29 10:00:00,7.21
TCK01912,Printer,High,2024-06-02 16:00:00,3.12
TCK01913,Printer,Critical,2024-01-20 14:00:00,6.89
TCK01914,Software,Medium,2024-02-08 00:00:00,13.76
TCK01915,Network,Low,2024-01-29 13:00:00,47.99
TCK01916,Software,High,2024-05-23 06:00:00,11.07
TCK01917,Printer,High,2024-03-03 20:00:00,8.81
TCK01918,Access/Permissions,Medium,2024-06-13 17:00:00,6.71
TCK01919,Printer,Low,2024-03-19 00:00:00,3.52
TCK01920,Network,High,2024-05-20 13:00:00,27.33
TCK01921,Network,Low,2024-01-01 20:00:00,58.0
TCK01922,Software,Low,2024-04-16 14:00:00,17.65
TCK01923,Network,Medium,2024-06-19 14:00:00,31.86
TCK01924,Printer,Low,2024-04-28 21:00:00,12.22
TCK01925,Network,Low,2024-01-15 09:00:00,18.44
TCK01926,Hardware,Low,2024-01-13 18:00:00,14.35
TCK01927,Hardware,Medium,2024-05-20 01:00:00,33.37
TCK01928,Network,High,2024-06-17 18:00:00,12.18
TCK01929,Software,Low,2024-03-10 20:00:00,7.01
TCK01930,Printer,Medium,2024-05-06 18:00:00,10.76
TCK01931,Printer,Low,2024-06-05 01:00:00,15.09
TCK01932,Network,Critical,2024-05-21 23:00:00,73.61
TCK01933,Network,Medium,2024-05-05 21:00:00,40.26
TCK01934,Network,Low,2024-01-12 23:00:00,47.28
TCK01935,Hardware,Medium,2024-04-28 00:00:00,12.56
TCK01936,Network,Medium,2024-04-17 14:00:00,29.78
TCK01937,Access/Permissions,Low,2024-02-09 11:00:00,5.48
TCK01938,Access/Permissions,Medium,2024-01-24 05:00:00,5.1
TCK01939,Network,Low,2024-01-19 21:00:00,70.95
TCK01940,Printer,Low,2024-04-16 17:00:00,10.47
TCK01941,Network,High,2024-05-15 15:00:00,22.14
TCK01942,Network,Medium,2024-03-18 07:00:00,16.7
TCK01943,Network,Low,2024-01-04 11:00:00,81.48
TCK01944,Network,Low,2024-06-25 07:00:00,23.95
TCK01945,Email,High,2024-04-17 18:00:00,6.69
TCK01946,Printer,Medium,2024-04-07 14:00:00,4.68
TCK01947,Email,Medium,2024-02-01 19:00:00,2.33
TCK01948,Software,Low,2024-06-18 04:00:00,8.9
TCK01949,Printer,Low,2024-01-04 06:00:00,25.81
TCK01950,Software,Medium,2024-03-02 20:00:00,7.83
TCK01951,Access/Permissions,Medium,2024-03-17 05:00:00,3.67
TCK01952,Access/Permissions,Medium,2024-06-09 16:00:00,11.8
TCK01953,Printer,High,2024-05-06 08:00:00,3.13
TCK01954,Software,Low,2024-05-17 11:00:00,8.5
TCK01955,Access/Permissions,Critical,2024-05-30 06:00:00,6.21
TCK01956,Software,Low,2024-02-28 03:00:00,10.75
TCK01957,Access/Permissions,Medium,2024-03-24 12:00:00,9.94
TCK01958,Printer,Medium,2024-03-18 09:00:00,8.11
TCK01959,Access/Permissions,Low,2024-01-05 09:00:00,14.34
TCK01960,Printer,Low,2024-06-12 13:00:00,5.94
TCK01961,Software,Medium,2024-04-02 19:00:00,38.66
TCK01962,Software,Medium,2024-06-14 13:00:00,6.45
TCK01963,Hardware,Low,2024-01-05 10:00:00,3.97
TCK01964,Network,Critical,2024-02-21 01:00:00,38.97
TCK01965,Software,Medium,2024-02-01 14:00:00,11.35
TCK01966,Access/Permissions,Medium,2024-02-14 12:00:00,5.21
TCK01967,Network,Medium,2024-05-17 03:00:00,18.22
TCK01968,Email,Medium,2024-02-13 19:00:00,14.24
TCK01969,Hardware,Medium,2024-04-24 06:00:00,12.63
TCK01970,Email,Low,2024-02-26 07:00:00,2.44
TCK01971,Network,Medium,2024-04-22 05:00:00,24.14
TCK01972,Software,Medium,2024-01-24 12:00:00,9.48
TCK01973,Printer,High,2024-02-24 13:00:00,7.37
TCK01974,Network,Medium,2024-02-25 10:00:00,31.49
TCK01975,Printer,Low,2024-03-06 23:00:00,7.15
TCK01976,Access/Permissions,Medium,2024-03-14 09:00:00,3.1
TCK01977,Hardware,High,2024-01-20 05:00:00,17.06
TCK01978,Network,Low,2024-01-09 00:00:00,25.84
TCK01979,Access/Permissions,Medium,2024-04-12 07:00:00,1.66
TCK01980,Network,Low,2024-02-03 00:00:00,19.25
TCK01981,Printer,Low,2024-01-13 08:00:00,2.63
TCK01982,Access/Permissions,High,2024-06-20 07:00:00,8.36
TCK01983,Software,Medium,2024-05-06 03:00:00,12.28
TCK01984,Email,Medium,2024-06-03 18:00:00,9.95
TCK01985,Network,Medium,2024-02-08 13:00:00,51.76
TCK01986,Printer,High,2024-06-05 00:00:00,5.42
TCK01987,Network,High,2024-05-11 19:00:00,10.5
TCK01988,Software,Medium,2024-02-19 04:00:00,14.25
TCK01989,Email,Low,2024-05-07 23:00:00,2.62
TCK01990,Network,High,2024-04-30 20:00:00,28.46
TCK01991,Software,Low,2024-04-19 17:00:00,21.71
TCK01992,Hardware,Medium,2024-05-07 15:00:00,6.36
TCK01993,Network,Low,2024-05-04 01:00:00,26.14
TCK01994,Email,Medium,2024-04-14 17:00:00,5.12
TCK01995,Printer,Low,2024-06-07 19:00:00,7.01
TCK01996,Access/Permissions,Low,2024-02-08 19:00:00,2.08
TCK01997,Software,Low,2024-05-01 14:00:00,14.45
TCK01998,Printer,Low,2024-01-14 23:00:00,6.06
TCK01999,Hardware,Low,2024-04-12 22:00:00,48.39
TCK02000,Network,High,2024-01-27 09:00:00,37.42
TCK02001,Network,Medium,2024-04-15 00:00:00,34.33
TCK02002,Software,Critical,2024-03-05 11:00:00,3.68
TCK02003,Network,Medium,2024-02-08 20:00:00,22.51
TCK02004,Printer,High,2024-01-24 13:00:00,9.75
TCK02005,Network,Low,2024-05-05 21:00:00,29.15
TCK02006,Printer,High,2024-01-22 05:00:00,5.72
TCK02007,Network,Medium,2024-03-04 11:00:00,65.72
TCK02008,Access/Permissions,Low,2024-03-25 22:00:00,5.91
TCK02009,Network,Low,2024-06-04 07:00:00,37.45
TCK02010,Software,Low,2024-04-05 23:00:00,10.64
TCK02011,Email,Low,2024-03-07 08:00:00,10.6
TCK02012,Network,High,2024-06-08 00:00:00,32.1
TCK02013,Network,High,2024-06-27 00:00:00,43.21
TCK02014,Software,Medium,2024-03-07 16:00:00,17.73
TCK02015,Network,High,2024-01-02 02:00:00,6.2
TCK02016,Software,Medium,2024-02-16 18:00:00,7.72
TCK02017,Network,Medium,2024-01-08 11:00:00,29.0
TCK02018,Email,Low,2024-03-25 08:00:00,4.81
TCK02019,Network,Medium,2024-04-11 08:00:00,14.98
TCK02020,Access/Permissions,Medium,2024-06-14 16:00:00,3.07
TCK02021,Hardware,Medium,2024-05-17 02:00:00,11.64
TCK02022,Network,Medium,2024-02-03 08:00:00,24.14
TCK02023,Access/Permissions,High,2024-03-29 14:00:00,4.58
TCK02024,Network,Low,2024-04-15 01:00:00,19.61
TCK02025,Printer,High,2024-03-09 23:00:00,12.67
TCK02026,Printer,Low,2024-05-14 16:00:00,12.85
TCK02027,Access/Permissions,Medium,2024-03-03 00:00:00,4.54
TCK02028,Network,High,2024-05-27 21:00:00,37.38
TCK02029,Network,High,2024-04-13 18:00:00,53.61
TCK02030,Network,Medium,2024-05-30 19:00:00,9.61
TCK02031,Network,Low,2024-06-20 23:00:00,32.08
TCK02032,Software,High,2024-02-29 20:00:00,10.27
TCK02033,Software,High,2024-01-08 16:00:00,16.53
TCK02034,Printer,Low,2024-03-29 13:00:00,12.77
TCK02035,Printer,Medium,2024-03-19 05:00:00,2.65
TCK02036,Network,Medium,2024-02-19 21:00:00,9.91
TCK02037,Access/Permissions,High,2024-05-18 08:00:00,13.05
TCK02038,Access/Permissions,High,2024-05-21 08:00:00,3.88
TCK02039,Software,Low,2024-02-02 21:00:00,16.14
TCK02040,Printer,Medium,2024-02-27 12:00:00,8.93
TCK02041,Network,Medium,2024-05-09 01:00:00,41.01
TCK02042,Access/Permissions,Medium,2024-01-30 20:00:00,7.24
TCK02043,Access/Permissions,Low,2024-01-01 08:00:00,2.6
TCK02044,Access/Permissions,Low,2024-04-03 14:00:00,0.74
TCK02045,Email,High,2024-02-16 03:00:00,6.29
TCK02046,Network,Medium,2024-02-26 21:00:00,28.17
TCK02047,Network,Medium,2024-02-02 07:00:00,42.3
TCK02048,Printer,Low,2024-01-26 14:00:00,4.26
TCK02049,Network,Low,2024-03-17 22:00:00,15.67
TCK02050,Software,Low,2024-03-13 06:00:00,26.45
TCK02051,Hardware,High,2024-02-09 08:00:00,18.79
TCK02052,Access/Permissions,Low,2024-06-12 16:00:00,3.39
TCK02053,Network,Low,2024-05-02 19:00:00,12.42
TCK02054,Printer,Medium,2024-04-07 09:00:00,12.15
TCK02055,Access/Permissions,Medium,2024-04-19 14:00:00,9.26
TCK02056,Software,Medium,2024-02-07 07:00:00,9.76
TCK02057,Network,Medium,2024-03-26 20:00:00,35.26
TCK02058,Software,Medium,2024-01-15 02:00:00,8.54
TCK02059,Printer,Low,2024-02-18 20:00:00,7.79
TCK02060,Software,Medium,2024-01-19 16:00:00,10.44
TCK02061,Network,Low,2024-03-08 12:00:00,25.06
TCK02062,Access/Permissions,Low,2024-06-04 10:00:00,5.49
TCK02063,Software,Low,2024-03-18 13:00:00,42.97
TCK02064,Access/Permissions,Medium,2024-05-16 11:00:00,3.99
TCK02065,Network,Medium,2024-05-15 20:00:00,41.52
TCK02066,Printer,Medium,2024-05-08 08:00:00,11.68
TCK02067,Access/Permissions,Low,2024-02-15 16:00:00,10.04
TCK02068,Email,Low,2024-06-08 12:00:00,2.95
TCK02069,Access/Permissions,Low,2024-06-03 00:00:00,2.51
TCK02070,Printer,Medium,2024-03-19 17:00:00,20.17
TCK02071,Network,Low,2024-02-04 18:00:00,65.61
TCK02072,Network,High,2024-04-25 02:00:00,49.93
TCK02073,Network,Medium,2024-01-08 23:00:00,22.99
TCK02074,Printer,Low,2024-01-03 10:00:00,0.64
TCK02075,Network,Critical,2024-05-13 06:00:00,21.82
TCK02076,Software,Critical,2024-03-14 22:00:00,6.89
TCK02077,Hardware,High,2024-02-04 23:00:00,15.1
TCK02078,Network,Low,2024-02-08 03:00:00,50.52
TCK02079,Access/Permissions,Medium,2024-02-25 06:00:00,5.34
TCK02080,Software,High,2024-01-30 07:00:00,7.98
TCK02081,Network,High,2024-02-14 03:00:00,33.95
TCK02082,Network,Low,2024-06-20 08:00:00,51.83
TCK02083,Email,Low,2024-01-18 20:00:00,7.71
TCK02084,Access/Permissions,Critical,2024-05-13 14:00:00,6.81
TCK02085,Printer,Low,2024-02-14 11:00:00,10.55
TCK02086,Software,Medium,2024-02-18 19:00:00,11.72
TCK02087,Access/Permissions,Low,2024-03-18 11:00:00,8.3
TCK02088,Network,Medium,2024-03-23 02:00:00,14.6
TCK02089,Software,Low,2024-06-08 08:00:00,5.77
TCK02090,Email,Medium,2024-05-06 06:00:00,4.4
TCK02091,Software,Low,2024-04-07 16:00:00,7.46
TCK02092,Network,Medium,2024-06-17 07:00:00,13.23
TCK02093,Software,Low,2024-03-15 11:00:00,7.0
TCK02094,Network,Medium,2024-04-23 05:00:00,2.84
TCK02095,Printer,High,2024-04-04 18:00:00,5.51
TCK02096,Printer,Medium,2024-04-12 23:00:00,6.38
TCK02097,Printer,Low,2024-05-12 09:00:00,17.54
TCK02098,Network,Low,2024-03-05 08:00:00,12.31
TCK02099,Access/Permissions,Low,2024-02-17 17:00:00,2.36
TCK02100,Printer,Low,2024-06-26 00:00:00,6.55
TCK02101,Access/Permissions,Medium,2024-03-02 09:00:00,2.38
TCK02102,Printer,Low,2024-06-05 17:00:00,20.82
TCK02103,Hardware,High,2024-06-17 23:00:00,26.52
TCK02104,Network,High,2024-02-07 02:00:00,22.07
TCK02105,Access/Permissions,Medium,2024-05-31 20:00:00,12.95
TCK02106,Access/Permissions,High,2024-04-28 14:00:00,10.02
TCK02107,Printer,Medium,2024-06-09 14:00:00,16.0
TCK02108,Printer,Medium,2024-02-26 16:00:00,2.25
TCK02109,Printer,Medium,2024-01-25 02:00:00,12.8
TCK02110,Printer,Low,2024-01-21 06:00:00,10.77
TCK02111,Printer,Medium,2024-02-11 06:00:00,9.03
TCK02112,Network,Medium,2024-06-11 19:00:00,25.01
TCK02113,Network,Low,2024-06-02 20:00:00,11.66
TCK02114,Network,Low,2024-03-14 19:00:00,33.58
TCK02115,Printer,Medium,2024-04-23 09:00:00,17.39
TCK02116,Network,Medium,2024-06-13 21:00:00,11.78
TCK02117,Network,Medium,2024-05-16 17:00:00,21.66
TCK02118,Software,Medium,2024-01-01 04:00:00,7.1
TCK02119,Network,Medium,2024-05-19 06:00:00,22.46
TCK02120,Network,Low,2024-01-07 04:00:00,13.38
TCK02121,Hardware,Critical,2024-06-17 01:00:00,9.88
TCK02122,Network,Medium,2024-01-15 02:00:00,17.41
TCK02123,Printer,Low,2024-04-23 21:00:00,6.2
TCK02124,Hardware,Medium,2024-05-18 18:00:00,4.3
TCK02125,Printer,High,2024-05-18 12:00:00,23.35
TCK02126,Network,Medium,2024-06-17 23:00:00,43.8
TCK02127,Printer,Low,2024-06-17 19:00:00,10.95
TCK02128,Hardware,Critical,2024-04-23 04:00:00,17.65
TCK02129,Access/Permissions,Medium,2024-02-07 17:00:00,11.67
TCK02130,Printer,Medium,2024-03-19 15:00:00,17.29
TCK02131,Printer,Medium,2024-03-02 08:00:00,3.19
TCK02132,Software,Medium,2024-04-18 23:00:00,11.28
TCK02133,Network,Medium,2024-06-20 01:00:00,37.49
TCK02134,Network,Low,2024-06-20 21:00:00,21.15
TCK02135,Printer,High,2024-06-25 20:00:00,22.59
TCK02136,Access/Permissions,Medium,2024-06-18 07:00:00,6.56
TCK02137,Access/Permissions,Medium,2024-05-05 10:00:00,4.86
TCK02138,Network,Medium,2024-03-23 14:00:00,11.42
TCK02139,Network,Low,2024-02-22 09:00:00,69.0
TCK02140,Hardware,Low,2024-01-10 22:00:00,7.8
TCK02141,Software,Medium,2024-04-04 02:00:00,8.38
TCK02142,Access/Permissions,Low,2024-04-13 21:00:00,4.13
TCK02143,Network,Low,2024-03-14 11:00:00,19.65
TCK02144,Email,Low,2024-03-24 04:00:00,6.13
TCK02145,Network,Medium,2024-01-19 07:00:00,39.34
TCK02146,Network,Medium,2024-05-04 20:00:00,41.3
TCK02147,Network,Low,2024-02-08 23:00:00,19.09
TCK02148,Network,Medium,2024-04-09 14:00:00,24.05
TCK02149,Access/Permissions,High,2024-04-21 06:00:00,8.37
TCK02150,Network,Medium,2024-04-07 20:00:00,27.4
TCK02151,Printer,Medium,2024-04-15 10:00:00,3.0
TCK02152,Software,Medium,2024-01-22 07:00:00,4.96
TCK02153,Software,Medium,2024-03-12 21:00:00,10.25
TCK02154,Software,Critical,2024-04-05 00:00:00,15.21
TCK02155,Hardware,High,2024-02-13 21:00:00,14.77
TCK02156,Network,Medium,2024-04-30 14:00:00,10.3
TCK02157,Software,High,2024-01-02 14:00:00,16.0
TCK02158,Network,Medium,2024-04-10 15:00:00,36.78
TCK02159,Network,Low,2024-06-16 21:00:00,20.87
TCK02160,Network,Medium,2024-02-24 21:00:00,10.99
TCK02161,Software,Low,2024-04-18 20:00:00,17.63
TCK02162,Software,Medium,2024-03-15 14:00:00,5.86
TCK02163,Network,Medium,2024-06-20 23:00:00,24.69
TCK02164,Access/Permissions,Medium,2024-02-18 13:00:00,6.89
TCK02165,Network,Medium,2024-03-26 23:00:00,16.19
TCK02166,Network,High,2024-03-21 14:00:00,32.69
TCK02167,Printer,Low,2024-01-30 07:00:00,4.32
TCK02168,Printer,Low,2024-02-09 14:00:00,10.28
TCK02169,Email,Low,2024-03-21 03:00:00,3.08
TCK02170,Network,Medium,2024-06-11 10:00:00,59.97
TCK02171,Printer,Medium,2024-01-22 23:00:00,11.1
TCK02172,Hardware,Critical,2024-05-16 02:00:00,30.64
TCK02173,Access/Permissions,Low,2024-03-30 02:00:00,4.66
TCK02174,Network,Low,2024-02-08 14:00:00,24.97
TCK02175,Network,High,2024-03-09 02:00:00,21.3
TCK02176,Hardware,Critical,2024-01-11 00:00:00,24.35
TCK02177,Printer,Medium,2024-06-21 13:00:00,5.27
TCK02178,Access/Permissions,High,2024-06-09 01:00:00,2.75
TCK02179,Access/Permissions,Low,2024-03-03 08:00:00,1.75
TCK02180,Printer,Medium,2024-02-08 02:00:00,13.53
TCK02181,Software,Low,2024-01-23 23:00:00,11.3
TCK02182,Hardware,High,2024-01-11 13:00:00,7.14
TCK02183,Printer,Low,2024-04-30 03:00:00,5.37
TCK02184,Software,Medium,2024-06-09 11:00:00,14.53
TCK02185,Access/Permissions,Low,2024-06-10 21:00:00,13.85
TCK02186,Software,Medium,2024-04-08 19:00:00,8.97
TCK02187,Software,Low,2024-01-31 06:00:00,20.03
TCK02188,Network,High,2024-04-25 18:00:00,31.76
TCK02189,Network,Critical,2024-04-04 00:00:00,53.46
TCK02190,Hardware,Low,2024-04-13 09:00:00,15.41
TCK02191,Software,Low,2024-06-02 12:00:00,33.49
TCK02192,Network,Medium,2024-06-18 08:00:00,14.55
TCK02193,Network,Medium,2024-01-28 00:00:00,32.15
TCK02194,Network,Medium,2024-04-22 05:00:00,24.12
TCK02195,Network,Low,2024-02-23 04:00:00,29.41
TCK02196,Hardware,Critical,2024-01-07 11:00:00,32.44
TCK02197,Email,Medium,2024-06-28 19:00:00,3.8
TCK02198,Printer,Medium,2024-05-27 18:00:00,7.35
TCK02199,Access/Permissions,Medium,2024-06-11 04:00:00,4.18
TCK02200,Printer,Medium,2024-02-29 09:00:00,9.64
TCK02201,Printer,Low,2024-03-20 19:00:00,14.31
TCK02202,Network,High,2024-02-11 16:00:00,27.31
TCK02203,Software,Low,2024-06-08 14:00:00,26.68
TCK02204,Hardware,Low,2024-01-18 12:00:00,10.08
TCK02205,Access/Permissions,Low,2024-04-15 23:00:00,7.65
TCK02206,Network,Low,2024-04-16 07:00:00,44.13
TCK02207,Access/Permissions,Critical,2024-04-19 13:00:00,9.61
TCK02208,Software,Medium,2024-02-21 15:00:00,10.14
TCK02209,Software,Low,2024-04-15 22:00:00,2.94
TCK02210,Network,Low,2024-02-24 09:00:00,21.27
TCK02211,Network,Medium,2024-05-31 04:00:00,61.84
TCK02212,Network,Low,2024-06-22 15:00:00,23.24
TCK02213,Network,Low,2024-06-28 20:00:00,23.64
TCK02214,Network,Low,2024-04-15 19:00:00,47.76
TCK02215,Printer,High,2024-02-11 06:00:00,4.53
TCK02216,Email,Low,2024-02-29 20:00:00,4.14
TCK02217,Access/Permissions,High,2024-06-26 03:00:00,4.03
TCK02218,Access/Permissions,Medium,2024-05-10 03:00:00,5.34
TCK02219,Printer,Medium,2024-02-27 20:00:00,6.93
TCK02220,Access/Permissions,Low,2024-03-17 09:00:00,1.1
TCK02221,Network,Medium,2024-06-20 07:00:00,20.86
TCK02222,Access/Permissions,High,2024-05-11 00:00:00,3.16
TCK02223,Network,Low,2024-04-11 13:00:00,30.63
TCK02224,Hardware,Low,2024-05-21 07:00:00,18.56
TCK02225,Hardware,Medium,2024-01-25 22:00:00,4.42
TCK02226,Network,Low,2024-06-17 22:00:00,33.59
TCK02227,Software,Medium,2024-04-17 07:00:00,17.77
TCK02228,Hardware,Medium,2024-05-31 04:00:00,19.64
TCK02229,Network,High,2024-06-27 14:00:00,14.08
TCK02230,Hardware,Medium,2024-03-15 11:00:00,26.9
TCK02231,Network,Medium,2024-02-19 20:00:00,30.91
TCK02232,Printer,Medium,2024-02-04 11:00:00,13.18
TCK02233,Printer,Medium,2024-03-22 21:00:00,5.34
TCK02234,Printer,Medium,2024-01-08 16:00:00,15.45
TCK02235,Network,Low,2024-06-19 06:00:00,30.03
TCK02236,Network,High,2024-03-26 16:00:00,13.8
TCK02237,Network,High,2024-01-15 21:00:00,27.81
TCK02238,Access/Permissions,Low,2024-02-02 15:00:00,4.91
TCK02239,Printer,High,2024-02-10 22:00:00,6.03
TCK02240,Printer,Low,2024-03-17 11:00:00,1.6
TCK02241,Printer,Medium,2024-03-08 14:00:00,10.03
TCK02242,Printer,Medium,2024-02-16 17:00:00,4.06
TCK02243,Network,Medium,2024-04-02 01:00:00,10.3
TCK02244,Network,Medium,2024-03-23 19:00:00,20.48
TCK02245,Access/Permissions,High,2024-05-15 11:00:00,1.19
TCK02246,Access/Permissions,Low,2024-06-26 09:00:00,11.85
TCK02247,Hardware,Medium,2024-06-20 12:00:00,10.63
TCK02248,Printer,High,2024-05-05 06:00:00,12.89
TCK02249,Software,Low,2024-02-05 10:00:00,28.25
TCK02250,Printer,High,2024-02-25 13:00:00,6.08
TCK02251,Printer,Medium,2024-03-14 20:00:00,9.81
TCK02252,Access/Permissions,Medium,2024-06-14 22:00:00,8.91
TCK02253,Software,High,2024-01-21 13:00:00,10.52
TCK02254,Network,Medium,2024-05-08 22:00:00,32.3
TCK02255,Software,Medium,2024-06-02 03:00:00,8.84
TCK02256,Access/Permissions,Medium,2024-05-19 21:00:00,6.29
TCK02257,Email,Low,2024-02-13 05:00:00,6.24
TCK02258,Access/Permissions,Low,2024-02-02 01:00:00,12.25
TCK02259,Hardware,Low,2024-05-25 15:00:00,11.99
TCK02260,Software,Medium,2024-06-04 22:00:00,9.6
TCK02261,Network,High,2024-01-05 15:00:00,37.16
TCK02262,Network,High,2024-01-23 13:00:00,36.14
TCK02263,Email,High,2024-06-12 21:00:00,4.99
TCK02264,Network,Low,2024-03-09 05:00:00,14.81
TCK02265,Software,Medium,2024-06-19 02:00:00,17.69
TCK02266,Access/Permissions,Medium,2024-01-01 12:00:00,4.32
TCK02267,Software,High,2024-01-16 15:00:00,22.94
TCK02268,Software,Medium,2024-05-14 07:00:00,15.99
TCK02269,Email,Medium,2024-02-08 04:00:00,1.29
TCK02270,Email,High,2024-05-02 16:00:00,2.24
TCK02271,Network,Low,2024-05-04 19:00:00,8.86
TCK02272,Network,Medium,2024-01-07 16:00:00,25.86
TCK02273,Network,Medium,2024-03-17 01:00:00,7.54
TCK02274,Network,High,2024-05-14 04:00:00,49.43
TCK02275,Network,High,2024-03-03 11:00:00,36.97
TCK02276,Software,Low,2024-03-14 17:00:00,21.01
TCK02277,Access/Permissions,High,2024-04-25 13:00:00,4.38
TCK02278,Printer,Medium,2024-01-31 20:00:00,7.0
TCK02279,Printer,Critical,2024-05-06 10:00:00,8.44
TCK02280,Access/Permissions,Medium,2024-05-24 03:00:00,3.62
TCK02281,Access/Permissions,Medium,2024-01-19 07:00:00,6.3
TCK02282,Access/Permissions,High,2024-01-22 14:00:00,9.63
TCK02283,Hardware,High,2024-06-23 09:00:00,9.07
TCK02284,Network,Low,2024-01-21 20:00:00,23.92
TCK02285,Hardware,Low,2024-04-24 10:00:00,19.9
TCK02286,Printer,Low,2024-03-10 23:00:00,2.21
TCK02287,Printer,High,2024-05-18 05:00:00,9.52
TCK02288,Printer,Critical,2024-06-15 20:00:00,8.58
TCK02289,Software,High,2024-02-21 12:00:00,22.13
TCK02290,Network,High,2024-05-02 00:00:00,24.62
TCK02291,Printer,Medium,2024-06-27 02:00:00,8.57
TCK02292,Printer,Medium,2024-04-14 08:00:00,7.48
TCK02293,Network,Low,2024-02-22 21:00:00,57.61
TCK02294,Network,High,2024-03-26 11:00:00,7.15
TCK02295,Access/Permissions,High,2024-01-27 05:00:00,4.18
TCK02296,Network,Medium,2024-02-08 22:00:00,40.67
TCK02297,Access/Permissions,Low,2024-01-16 16:00:00,11.65
TCK02298,Printer,High,2024-02-19 01:00:00,8.65
TCK02299,Network,Medium,2024-06-08 23:00:00,33.92
TCK02300,Network,Medium,2024-02-13 07:00:00,23.01
TCK02301,Printer,Medium,2024-05-29 21:00:00,10.19
TCK02302,Network,Medium,2024-03-24 15:00:00,61.57
TCK02303,Software,High,2024-02-11 19:00:00,18.45
TCK02304,Network,Medium,2024-03-27 22:00:00,41.53
TCK02305,Software,Medium,2024-06-15 15:00:00,5.79
